sample_id	chrom	start	end	cn_a	cn_b
internal_2	chr14	5	5	2	0
internal_2	chr14	6	6	2	0
internal_2	chr14	7	7	3	2
internal_2	chr15	1	1	2	0
internal_2	chr15	2	2	2	0
internal_2	chr15	3	3	2	0
internal_2	chr16	1	1	2	1
internal_2	chr16	2	2	2	1
internal_2	chr16	3	3	2	1
internal_2	chr16	4	4	2	1
internal_2	chr16	5	5	2	1
internal_2	chr16	6	6	2	1
internal_2	chr16	7	7	2	1
internal_2	chr16	8	8	2	1
internal_2	chr16	9	9	2	1
internal_2	chr16	10	10	2	1
internal_2	chr16	11	11	2	1
internal_2	chr16	12	12	2	1
internal_2	chr16	13	13	2	1
internal_2	chr16	14	14	3	1
internal_2	chr16	15	15	3	1
internal_2	chr16	16	16	3	1
internal_2	chr16	17	17	3	1
internal_2	chr16	18	18	3	1
internal_2	chr17	1	1	2	0
internal_2	chr17	2	2	2	0
internal_2	chr17	3	3	2	0
internal_2	chr17	4	4	2	0
internal_2	chr17	5	5	2	0
internal_2	chr17	6	6	2	0
internal_2	chr17	7	7	2	0
internal_2	chr17	8	8	2	1
internal_2	chr17	9	9	2	1
internal_2	chr17	10	10	2	1
internal_2	chr17	11	11	2	1
internal_2	chr17	12	12	2	1
internal_2	chr17	13	13	2	1
internal_2	chr17	14	14	2	1
internal_2	chr17	15	15	2	1
internal_2	chr17	16	16	2	1
internal_2	chr17	17	17	2	1
internal_2	chr17	18	18	2	1
internal_2	chr17	19	19	2	1
internal_2	chr17	20	20	2	1
internal_2	chr17	21	21	2	1
internal_2	chr17	22	22	2	1
internal_2	chr17	23	23	2	1
internal_2	chr18	1	1	2	2
internal_2	chr18	2	2	2	2
internal_2	chr18	3	3	2	2
internal_2	chr18	4	4	2	0
internal_2	chr18	5	5	2	0
internal_2	chr18	6	6	2	0
internal_2	chr18	7	7	2	0
internal_2	chr18	8	8	2	0
internal_2	chr19	1	1	2	1
internal_2	chr19	2	2	2	1
internal_2	chr19	3	3	2	1
internal_2	chr19	4	4	2	1
internal_2	chr19	5	5	2	1
internal_2	chr19	6	6	2	1
internal_2	chr19	7	7	2	1
internal_2	chr19	8	8	2	1
internal_2	chr19	9	9	2	1
internal_2	chr19	10	10	2	1
internal_2	chr19	11	11	2	1
internal_2	chr19	12	12	2	1
internal_2	chr19	13	13	2	1
internal_2	chr19	14	14	2	1
internal_2	chr19	15	15	2	1
internal_2	chr19	16	16	2	1
internal_2	chr19	17	17	2	1
internal_2	chr19	18	18	2	1
internal_2	chr19	19	19	2	1
internal_2	chr19	20	20	2	1
internal_2	chr19	21	21	2	1
internal_2	chr19	22	22	2	1
internal_2	chr19	23	23	2	1
internal_2	chr19	24	24	2	2
internal_2	chr19	25	25	2	1
internal_2	chr19	26	26	2	1
internal_2	chr19	27	27	2	1
internal_2	chr19	28	28	2	1
internal_2	chr19	29	29	2	1
internal_2	chr19	30	30	2	1
internal_2	chr19	31	31	2	1
internal_2	chr19	32	32	2	1
internal_2	chr19	33	33	2	1
internal_2	chr19	34	34	2	1
internal_2	chr19	35	35	2	1
internal_2	chr19	36	36	2	1
internal_2	chr20	1	1	2	0
internal_2	chr20	2	2	2	1
internal_2	chr20	3	3	6	1
internal_2	chr20	4	4	6	1
internal_2	chr20	5	5	6	1
internal_2	chr20	6	6	6	1
internal_2	chr20	7	7	7	1
internal_2	chr20	8	8	7	1
internal_2	chr20	9	9	7	1
internal_2	chr20	10	10	7	1
internal_2	chr20	11	11	7	1
internal_2	chr20	12	12	7	1
internal_2	chr20	13	13	1	1
internal_2	chr20	14	14	1	1
internal_2	chr20	15	15	1	1
internal_2	chr20	16	16	1	1
internal_2	chr20	17	17	1	0
internal_2	chr20	18	18	1	0
internal_2	chr20	19	19	1	0
internal_2	chr20	20	20	1	0
internal_2	chr20	21	21	1	0
internal_2	chr20	22	22	1	0
internal_2	chr20	23	23	1	0
internal_2	chr20	24	24	4	1
internal_2	chr20	25	25	4	1
internal_2	chr20	26	26	4	1
internal_2	chr20	27	27	4	0
internal_2	chr20	28	28	4	0
internal_2	chr20	29	29	4	0
internal_2	chr20	30	30	4	0
internal_2	chr21	1	1	3	1
internal_2	chr21	2	2	2	0
internal_2	chr21	3	3	2	0
internal_2	chr21	4	4	2	0
internal_2	chr21	5	5	2	0
internal_2	chr21	6	6	2	1
internal_2	chr21	7	7	2	1
internal_2	chr21	8	8	2	1
internal_2	chr21	9	9	2	1
internal_2	chr21	10	10	2	1
internal_2	chr22	1	1	2	2
internal_2	chr22	2	2	2	2
internal_2	chr22	3	3	2	2
internal_2	chr22	4	4	2	2
internal_2	chr22	5	5	2	2
internal_3	chr1	1	1	2	1
internal_3	chr1	2	2	2	1
internal_3	chr1	3	3	2	1
internal_3	chr1	4	4	2	1
internal_3	chr1	5	5	2	1
internal_3	chr1	6	6	2	1
internal_3	chr1	7	7	2	1
internal_3	chr1	8	8	2	1
internal_3	chr1	9	9	2	1
internal_3	chr1	10	10	2	1
internal_3	chr1	11	11	2	1
internal_3	chr1	12	12	2	1
internal_3	chr1	13	13	2	1
internal_3	chr1	14	14	2	1
internal_3	chr1	15	15	2	1
internal_3	chr1	16	16	2	1
internal_3	chr1	17	17	2	1
internal_3	chr1	18	18	2	1
internal_3	chr1	19	19	2	1
internal_3	chr1	20	20	2	2
internal_3	chr1	21	21	2	2
internal_3	chr1	22	22	2	2
internal_3	chr2	1	1	1	1
internal_3	chr2	2	2	1	1
internal_3	chr2	3	3	1	1
internal_3	chr2	4	4	1	1
internal_3	chr2	5	5	1	1
internal_3	chr2	6	6	1	1
internal_3	chr2	7	7	1	1
internal_3	chr3	1	1	2	0
internal_3	chr3	2	2	2	0
internal_3	chr3	3	3	2	0
internal_3	chr3	4	4	2	1
internal_3	chr3	5	5	2	2
internal_3	chr3	6	6	2	2
internal_3	chr3	7	7	2	2
internal_3	chr3	8	8	2	2
internal_3	chr3	9	9	2	2
internal_3	chr3	10	10	2	2
internal_3	chr3	11	11	2	2
internal_3	chr3	12	12	2	2
internal_3	chr3	13	13	3	2
internal_3	chr3	14	14	3	2
internal_3	chr3	15	15	3	2
internal_3	chr3	16	16	3	2
internal_3	chr4	1	1	2	1
internal_3	chr4	2	2	2	1
internal_3	chr4	3	3	2	1
internal_3	chr4	4	4	2	1
internal_3	chr4	5	5	2	1
internal_3	chr4	6	6	2	1
internal_3	chr4	7	7	2	1
internal_3	chr4	8	8	2	1
internal_3	chr5	1	1	2	2
internal_3	chr5	2	2	2	2
internal_3	chr5	3	3	2	2
internal_3	chr5	4	4	2	1
internal_3	chr5	5	5	2	1
internal_3	chr5	6	6	2	1
internal_3	chr5	7	7	2	1
internal_3	chr5	8	8	2	1
internal_3	chr5	9	9	2	1
internal_3	chr5	10	10	2	1
internal_3	chr5	11	11	2	1
internal_3	chr6	1	1	2	0
internal_3	chr6	2	2	8	7
internal_3	chr6	3	3	0	0
internal_3	chr6	4	4	1	0
internal_3	chr6	5	5	2	2
internal_3	chr6	6	6	2	2
internal_3	chr6	7	7	2	2
internal_3	chr6	8	8	6	2
internal_3	chr6	9	9	6	2
internal_3	chr6	10	10	6	2
internal_3	chr6	11	11	6	2
internal_3	chr6	12	12	5	2
internal_3	chr6	13	13	3	1
internal_3	chr6	14	14	3	1
internal_3	chr6	15	15	3	1
internal_3	chr6	16	16	3	1
internal_3	chr6	17	17	3	1
internal_3	chr6	18	18	3	1
internal_3	chr6	19	19	2	1
internal_3	chr6	20	20	2	1
internal_3	chr6	21	21	2	1
internal_3	chr6	22	22	2	1
internal_3	chr6	23	23	2	1
internal_3	chr6	24	24	2	1
internal_3	chr6	25	25	2	1
internal_3	chr6	26	26	2	1
internal_3	chr6	27	27	2	1
internal_3	chr6	28	28	2	1
internal_3	chr6	29	29	2	1
internal_3	chr6	30	30	2	1
internal_3	chr6	31	31	2	0
internal_3	chr7	1	1	2	2
internal_3	chr7	2	2	2	2
internal_3	chr7	3	3	2	2
internal_3	chr7	4	4	2	2
internal_3	chr7	5	5	2	2
internal_3	chr7	6	6	2	2
internal_3	chr7	7	7	2	2
internal_3	chr7	8	8	2	2
internal_3	chr7	9	9	2	2
internal_3	chr7	10	10	7	2
internal_3	chr7	11	11	7	2
internal_3	chr7	12	12	7	1
internal_3	chr7	13	13	7	1
internal_3	chr7	14	14	1	1
internal_3	chr7	15	15	2	1
internal_3	chr7	16	16	2	1
internal_3	chr7	17	17	2	1
internal_3	chr7	18	18	2	1
internal_3	chr7	19	19	2	1
internal_3	chr7	20	20	2	1
internal_3	chr7	21	21	2	1
internal_3	chr7	22	22	2	1
internal_3	chr7	23	23	2	1
internal_3	chr7	24	24	2	2
internal_3	chr7	25	25	2	2
internal_3	chr7	26	26	2	2
internal_3	chr8	1	1	4	0
internal_3	chr8	2	2	4	0
internal_3	chr8	3	3	2	0
internal_3	chr8	4	4	2	1
internal_3	chr8	5	5	3	1
internal_3	chr8	6	6	2	0
internal_3	chr8	7	7	2	1
internal_3	chr8	8	8	2	1
internal_3	chr8	9	9	2	1
internal_3	chr8	10	10	2	2
internal_3	chr8	11	11	2	2
internal_3	chr8	12	12	2	2
internal_3	chr8	13	13	2	2
internal_3	chr8	14	14	2	2
internal_3	chr9	1	1	3	0
internal_3	chr9	2	2	3	0
internal_3	chr9	3	3	3	0
internal_3	chr9	4	4	3	0
internal_3	chr9	5	5	3	1
internal_3	chr9	6	6	3	0
internal_3	chr9	7	7	3	0
internal_3	chr9	8	8	5	0
internal_3	chr9	9	9	5	0
internal_3	chr9	10	10	5	0
internal_3	chr9	11	11	5	0
internal_3	chr9	12	12	5	0
internal_3	chr9	13	13	5	0
internal_3	chr9	14	14	5	0
internal_3	chr9	15	15	5	0
internal_3	chr9	16	16	5	0
internal_3	chr9	17	17	5	0
internal_3	chr9	18	18	5	0
internal_3	chr10	1	1	2	1
internal_3	chr10	2	2	2	1
internal_3	chr10	3	3	2	1
internal_3	chr10	4	4	2	1
internal_3	chr10	5	5	2	1
internal_3	chr10	6	6	2	1
internal_3	chr11	1	1	2	2
internal_3	chr11	2	2	2	2
internal_3	chr11	3	3	2	2
internal_3	chr11	4	4	2	2
internal_3	chr11	5	5	2	2
internal_3	chr11	6	6	2	2
internal_3	chr11	7	7	2	2
internal_3	chr11	8	8	2	2
internal_3	chr11	9	9	2	2
internal_3	chr11	10	10	2	2
internal_3	chr11	11	11	2	2
internal_3	chr11	12	12	2	2
internal_3	chr11	13	13	2	2
internal_3	chr11	14	14	2	2
internal_3	chr11	15	15	2	2
internal_3	chr11	16	16	2	2
internal_3	chr11	17	17	2	2
internal_3	chr11	18	18	2	2
internal_3	chr11	19	19	2	2
internal_3	chr11	20	20	8	3
internal_3	chr11	21	21	8	3
internal_3	chr11	22	22	8	2
internal_3	chr11	23	23	8	2
internal_3	chr11	24	24	8	2
internal_3	chr11	25	25	8	2
internal_3	chr11	26	26	8	1
internal_3	chr11	27	27	7	1
internal_3	chr11	28	28	7	1
internal_3	chr11	29	29	8	1
internal_3	chr11	30	30	8	1
internal_3	chr11	31	31	6	1
internal_3	chr11	32	32	6	1
internal_3	chr11	33	33	6	1
internal_3	chr11	34	34	6	1
internal_3	chr11	35	35	1	0
internal_3	chr11	36	36	1	0
internal_3	chr11	37	37	1	0
internal_3	chr11	38	38	1	0
internal_3	chr11	39	39	1	0
internal_3	chr11	40	40	1	0
internal_3	chr11	41	41	1	0
internal_3	chr11	42	42	1	0
internal_3	chr11	43	43	1	0
internal_3	chr11	44	44	1	0
internal_3	chr12	1	1	2	1
internal_3	chr12	2	2	2	1
internal_3	chr12	3	3	2	1
internal_3	chr12	4	4	2	1
internal_3	chr12	5	5	2	1
internal_3	chr12	6	6	2	1
internal_3	chr12	7	7	2	1
internal_3	chr12	8	8	2	1
internal_3	chr12	9	9	2	1
internal_3	chr12	10	10	2	1
internal_3	chr13	1	1	2	1
internal_3	chr13	2	2	2	1
internal_3	chr13	3	3	2	1
internal_3	chr13	4	4	2	1
internal_3	chr13	5	5	2	1
internal_3	chr13	6	6	2	1
internal_3	chr13	7	7	2	1
internal_3	chr13	8	8	2	1
internal_3	chr13	9	9	2	0
internal_3	chr13	10	10	2	0
internal_3	chr13	11	11	2	0
internal_3	chr13	12	12	2	1
internal_3	chr13	13	13	2	1
internal_3	chr13	14	14	2	1
internal_3	chr13	15	15	2	1
internal_3	chr14	1	1	2	0
internal_3	chr14	2	2	2	0
internal_3	chr14	3	3	2	0
internal_3	chr14	4	4	2	0
internal_3	chr14	5	5	2	0
internal_3	chr14	6	6	2	0
internal_3	chr14	7	7	3	2
internal_3	chr15	1	1	2	1
internal_3	chr15	2	2	2	1
internal_3	chr15	3	3	2	1
internal_3	chr16	1	1	2	1
internal_3	chr16	2	2	2	1
internal_3	chr16	3	3	2	1
internal_3	chr16	4	4	2	1
internal_3	chr16	5	5	2	1
internal_3	chr16	6	6	2	1
internal_3	chr16	7	7	2	1
internal_3	chr16	8	8	2	1
internal_3	chr16	9	9	2	1
internal_3	chr16	10	10	2	1
internal_3	chr16	11	11	2	1
internal_3	chr16	12	12	2	1
internal_3	chr16	13	13	2	1
internal_3	chr16	14	14	3	1
internal_3	chr16	15	15	3	1
internal_3	chr16	16	16	3	1
internal_3	chr16	17	17	3	1
internal_3	chr16	18	18	3	1
internal_3	chr17	1	1	2	0
internal_3	chr17	2	2	2	0
internal_3	chr17	3	3	2	0
internal_3	chr17	4	4	2	0
internal_3	chr17	5	5	2	0
internal_3	chr17	6	6	2	0
internal_3	chr17	7	7	2	0
internal_3	chr17	8	8	2	1
internal_3	chr17	9	9	2	1
internal_3	chr17	10	10	2	1
internal_3	chr17	11	11	2	1
internal_3	chr17	12	12	2	1
internal_3	chr17	13	13	2	1
internal_3	chr17	14	14	2	1
internal_3	chr17	15	15	2	1
internal_3	chr17	16	16	2	1
internal_3	chr17	17	17	2	1
internal_3	chr17	18	18	2	1
internal_3	chr17	19	19	2	1
internal_3	chr17	20	20	2	1
internal_3	chr17	21	21	2	1
internal_3	chr17	22	22	2	1
internal_3	chr17	23	23	2	1
internal_3	chr18	1	1	2	2
internal_3	chr18	2	2	2	2
internal_3	chr18	3	3	2	2
internal_3	chr18	4	4	2	2
internal_3	chr18	5	5	2	1
internal_3	chr18	6	6	2	0
internal_3	chr18	7	7	2	0
internal_3	chr18	8	8	2	0
internal_3	chr19	1	1	2	1
internal_3	chr19	2	2	2	1
internal_3	chr19	3	3	2	1
internal_3	chr19	4	4	2	1
internal_3	chr19	5	5	2	1
internal_3	chr19	6	6	2	1
internal_3	chr19	7	7	2	1
internal_3	chr19	8	8	2	1
internal_3	chr19	9	9	2	1
internal_3	chr19	10	10	2	1
internal_3	chr19	11	11	2	1
internal_3	chr19	12	12	2	1
internal_3	chr19	13	13	2	1
internal_3	chr19	14	14	2	1
internal_3	chr19	15	15	2	1
internal_3	chr19	16	16	2	1
internal_3	chr19	17	17	2	1
internal_3	chr19	18	18	2	1
internal_3	chr19	19	19	2	1
internal_3	chr19	20	20	2	1
internal_3	chr19	21	21	2	1
internal_3	chr19	22	22	2	1
internal_3	chr19	23	23	2	1
internal_3	chr19	24	24	2	1
internal_3	chr19	25	25	2	1
internal_3	chr19	26	26	2	1
internal_3	chr19	27	27	2	1
internal_3	chr19	28	28	2	1
internal_3	chr19	29	29	2	1
internal_3	chr19	30	30	2	1
internal_3	chr19	31	31	2	1
internal_3	chr19	32	32	2	1
internal_3	chr19	33	33	2	1
internal_3	chr19	34	34	2	1
internal_3	chr19	35	35	2	1
internal_3	chr19	36	36	2	1
internal_3	chr20	1	1	2	0
internal_3	chr20	2	2	2	1
internal_3	chr20	3	3	6	1
internal_3	chr20	4	4	6	1
internal_3	chr20	5	5	6	1
internal_3	chr20	6	6	6	1
internal_3	chr20	7	7	6	1
internal_3	chr20	8	8	6	1
internal_3	chr20	9	9	6	1
internal_3	chr20	10	10	6	1
internal_3	chr20	11	11	6	1
internal_3	chr20	12	12	6	1
internal_3	chr20	13	13	1	1
internal_3	chr20	14	14	1	1
internal_3	chr20	15	15	1	1
internal_3	chr20	16	16	1	1
internal_3	chr20	17	17	1	0
internal_3	chr20	18	18	1	0
internal_3	chr20	19	19	1	0
internal_3	chr20	20	20	1	0
internal_3	chr20	21	21	1	0
internal_3	chr20	22	22	1	0
internal_3	chr20	23	23	1	0
internal_3	chr20	24	24	4	1
internal_3	chr20	25	25	4	1
internal_3	chr20	26	26	4	1
internal_3	chr20	27	27	4	0
internal_3	chr20	28	28	4	0
internal_3	chr20	29	29	4	0
internal_3	chr20	30	30	4	0
internal_3	chr21	1	1	2	1
internal_3	chr21	2	2	2	1
internal_3	chr21	3	3	2	1
internal_3	chr21	4	4	2	1
internal_3	chr21	5	5	2	1
internal_3	chr21	6	6	2	1
internal_3	chr21	7	7	2	1
internal_3	chr21	8	8	2	1
internal_3	chr21	9	9	2	1
internal_3	chr21	10	10	2	1
internal_3	chr22	1	1	2	2
internal_3	chr22	2	2	2	2
internal_3	chr22	3	3	2	2
internal_3	chr22	4	4	2	2
internal_3	chr22	5	5	2	2
